id,created_at,payload
3177598,2021-07-14 22:27:00.291,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'LESK', 'Payload': 'Counter:143', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177599,2021-07-14 22:27:34.894,"{'DeviceID': 'MAMA0001', 'MessageID': 'OFGI', 'Payload': 'Counter:53', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177600,2021-07-14 22:27:40.289,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'BBK8', 'Payload': 'Counter:144', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177601,2021-07-14 22:28:20.291,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'VPYR', 'Payload': 'Counter:145', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177602,2021-07-14 22:29:00.283,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'VIP0', 'Payload': 'Counter:146', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177603,2021-07-14 22:29:34.717,"{'DeviceID': 'MAMA0001', 'MessageID': 'AA1P', 'Payload': 'Counter:54', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177604,2021-07-14 22:29:40.278,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'V72U', 'Payload': 'Counter:147', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177605,2021-07-14 22:30:20.285,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'GWVO', 'Payload': 'Counter:148', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177606,2021-07-14 22:31:00.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'W86I', 'Payload': 'Counter:149', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177607,2021-07-14 22:31:34.611,"{'DeviceID': 'MAMA0001', 'MessageID': 'TDHU', 'Payload': 'Counter:55', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177608,2021-07-14 22:31:40.291,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'N462', 'Payload': 'Counter:150', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177609,2021-07-14 22:32:20.293,"{'DeviceID': 'MAMAGPS1', 'MessageID': '39MT', 'Payload': 'Counter:151', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177610,2021-07-14 22:33:00.284,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'XHK1', 'Payload': 'Counter:152', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177611,2021-07-14 22:33:34.510,"{'DeviceID': 'MAMA0001', 'MessageID': 'UQNL', 'Payload': 'Counter:56', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177612,2021-07-14 22:33:40.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'QSA3', 'Payload': 'Counter:153', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177613,2021-07-14 22:34:20.285,"{'DeviceID': 'MAMAGPS1', 'MessageID': '5U1D', 'Payload': 'Counter:154', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177614,2021-07-14 22:35:00.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'YK3V', 'Payload': 'Counter:155', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177615,2021-07-14 22:35:34.648,"{'DeviceID': 'MAMA0001', 'MessageID': 'L0JX', 'Payload': 'Counter:57', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177616,2021-07-14 22:35:40.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': '68SJ', 'Payload': 'Counter:156', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177617,2021-07-14 22:36:20.286,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'HWX7', 'Payload': 'Counter:157', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177618,2021-07-14 22:37:00.329,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'D4AX', 'Payload': 'Counter:158', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177619,2021-07-14 22:37:34.659,"{'DeviceID': 'MAMA0001', 'MessageID': 'FP2W', 'Payload': 'Counter:58', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177620,2021-07-14 22:37:40.291,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'AXV7', 'Payload': 'Counter:159', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177621,2021-07-14 22:38:20.290,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'XG8J', 'Payload': 'Counter:160', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177622,2021-07-14 22:39:00.292,"{'DeviceID': 'MAMAGPS1', 'MessageID': '4XAU', 'Payload': 'Counter:161', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177623,2021-07-14 22:39:34.669,"{'DeviceID': 'MAMA0001', 'MessageID': '3ONC', 'Payload': 'Counter:59', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177624,2021-07-14 22:39:40.308,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'DRLI', 'Payload': 'Counter:162', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177625,2021-07-14 22:40:20.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': '391W', 'Payload': 'Counter:163', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177626,2021-07-14 22:41:00.292,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'BUXP', 'Payload': 'Counter:164', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177627,2021-07-14 22:41:34.568,"{'DeviceID': 'MAMA0001', 'MessageID': 'W910', 'Payload': 'Counter:60', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177628,2021-07-14 22:41:40.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'XSXM', 'Payload': 'Counter:165', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177629,2021-07-14 22:42:20.292,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UP0V', 'Payload': 'Counter:166', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177630,2021-07-14 22:43:00.286,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'LK3O', 'Payload': 'Counter:167', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177631,2021-07-14 22:43:34.697,"{'DeviceID': 'MAMA0001', 'MessageID': 'CWNO', 'Payload': 'Counter:61', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177632,2021-07-14 22:43:40.290,"{'DeviceID': 'MAMAGPS1', 'MessageID': '1VIG', 'Payload': 'Counter:168', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177633,2021-07-14 22:44:20.284,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'HH41', 'Payload': 'Counter:169', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177634,2021-07-14 22:45:00.294,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'CWXL', 'Payload': 'Counter:170', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177635,2021-07-14 22:45:34.685,"{'DeviceID': 'MAMA0001', 'MessageID': 'XUWA', 'Payload': 'Counter:62', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177636,2021-07-14 22:45:40.289,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'L4AD', 'Payload': 'Counter:171', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177637,2021-07-14 22:46:20.292,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'OY3M', 'Payload': 'Counter:172', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177638,2021-07-14 22:47:00.288,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0YRC', 'Payload': 'Counter:173', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177639,2021-07-14 22:47:34.731,"{'DeviceID': 'MAMA0001', 'MessageID': 'TMBQ', 'Payload': 'Counter:63', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177640,2021-07-14 22:47:40.294,"{'DeviceID': 'MAMAGPS1', 'MessageID': '6QGI', 'Payload': 'Counter:174', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177641,2021-07-14 22:48:20.302,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'V037', 'Payload': 'Counter:175', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177642,2021-07-14 22:49:00.290,"{'DeviceID': 'MAMAGPS1', 'MessageID': '5BQB', 'Payload': 'Counter:176', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177643,2021-07-14 22:49:34.615,"{'DeviceID': 'MAMA0001', 'MessageID': '63GG', 'Payload': 'Counter:64', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177644,2021-07-14 22:49:40.309,"{'DeviceID': 'MAMAGPS1', 'MessageID': '9EJO', 'Payload': 'Counter:177', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177645,2021-07-14 22:50:20.293,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'BYJ6', 'Payload': 'Counter:178', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177646,2021-07-14 22:51:00.295,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'FAUW', 'Payload': 'Counter:179', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177647,2021-07-14 22:51:34.858,"{'DeviceID': 'MAMA0001', 'MessageID': 'E5A6', 'Payload': 'Counter:65', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177648,2021-07-14 22:51:40.291,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'F8YQ', 'Payload': 'Counter:180', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177649,2021-07-14 22:52:20.300,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'JKPI', 'Payload': 'Counter:181', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177650,2021-07-14 22:53:00.304,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'IMFF', 'Payload': 'Counter:182', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177651,2021-07-14 22:53:34.565,"{'DeviceID': 'MAMA0001', 'MessageID': 'D6G8', 'Payload': 'Counter:66', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177652,2021-07-14 22:53:40.293,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'KRD8', 'Payload': 'Counter:183', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177653,2021-07-14 22:54:20.314,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'BPN3', 'Payload': 'Counter:184', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177654,2021-07-14 22:55:00.295,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0C0B', 'Payload': 'Counter:185', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177655,2021-07-14 22:55:34.680,"{'DeviceID': 'MAMA0001', 'MessageID': 'VMPR', 'Payload': 'Counter:67', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177656,2021-07-14 22:55:40.292,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'B96E', 'Payload': 'Counter:186', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177657,2021-07-14 22:56:20.293,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0H9D', 'Payload': 'Counter:187', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177658,2021-07-14 22:57:00.289,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'JT2U', 'Payload': 'Counter:188', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177659,2021-07-14 22:57:34.599,"{'DeviceID': 'MAMA0001', 'MessageID': 'KLD1', 'Payload': 'Counter:68', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177660,2021-07-14 22:57:40.301,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'HQHA', 'Payload': 'Counter:189', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177661,2021-07-14 22:58:20.309,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ICO4', 'Payload': 'Counter:190', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177662,2021-07-14 22:59:00.301,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UMUD', 'Payload': 'Counter:191', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177663,2021-07-14 22:59:34.709,"{'DeviceID': 'MAMA0001', 'MessageID': 'WLTK', 'Payload': 'Counter:69', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177664,2021-07-14 22:59:40.298,"{'DeviceID': 'MAMAGPS1', 'MessageID': '62S1', 'Payload': 'Counter:192', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177665,2021-07-14 23:00:20.296,"{'DeviceID': 'MAMAGPS1', 'MessageID': '3OPF', 'Payload': 'Counter:193', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177666,2021-07-14 23:01:00.302,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'E76I', 'Payload': 'Counter:194', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177667,2021-07-14 23:01:34.723,"{'DeviceID': 'MAMA0001', 'MessageID': '3E18', 'Payload': 'Counter:70', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177668,2021-07-14 23:01:40.308,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'DRYF', 'Payload': 'Counter:195', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177669,2021-07-14 23:02:20.302,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'IHVD', 'Payload': 'Counter:196', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177670,2021-07-14 23:03:00.295,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'N8GM', 'Payload': 'Counter:197', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177671,2021-07-14 23:03:34.726,"{'DeviceID': 'MAMA0001', 'MessageID': 'N5L6', 'Payload': 'Counter:71', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177672,2021-07-14 23:03:40.300,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'V3IC', 'Payload': 'Counter:198', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177673,2021-07-14 23:04:20.304,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'A6WC', 'Payload': 'Counter:199', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177674,2021-07-14 23:05:00.305,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'YJBE', 'Payload': 'Counter:200', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177675,2021-07-14 23:05:34.751,"{'DeviceID': 'MAMA0001', 'MessageID': 'Q7MG', 'Payload': 'Counter:72', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177676,2021-07-14 23:05:40.304,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0H10', 'Payload': 'Counter:201', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177677,2021-07-14 23:06:20.333,"{'DeviceID': 'MAMAGPS1', 'MessageID': '87AX', 'Payload': 'Counter:202', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177678,2021-07-14 23:07:00.306,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'OBBB', 'Payload': 'Counter:203', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177679,2021-07-14 23:07:34.658,"{'DeviceID': 'MAMA0001', 'MessageID': 'GSHJ', 'Payload': 'Counter:73', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177680,2021-07-14 23:07:40.308,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'S634', 'Payload': 'Counter:204', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177681,2021-07-14 23:08:20.294,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'KGS7', 'Payload': 'Counter:205', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177682,2021-07-14 23:09:00.309,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ULE5', 'Payload': 'Counter:206', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177683,2021-07-14 23:09:34.582,"{'DeviceID': 'MAMA0001', 'MessageID': 'RXIN', 'Payload': 'Counter:74', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177684,2021-07-14 23:09:40.303,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'GYL2', 'Payload': 'Counter:207', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177685,2021-07-14 23:10:20.298,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0TSH', 'Payload': 'Counter:208', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177686,2021-07-14 23:11:00.307,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'S31V', 'Payload': 'Counter:209', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177687,2021-07-14 23:11:34.627,"{'DeviceID': 'MAMA0001', 'MessageID': 'AWCP', 'Payload': 'Counter:75', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177688,2021-07-14 23:11:40.316,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'W6CX', 'Payload': 'Counter:210', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177689,2021-07-14 23:12:20.306,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'GPHY', 'Payload': 'Counter:211', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177690,2021-07-14 23:13:00.307,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'K6CE', 'Payload': 'Counter:212', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177691,2021-07-14 23:13:34.645,"{'DeviceID': 'MAMA0001', 'MessageID': '61EE', 'Payload': 'Counter:76', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177692,2021-07-14 23:13:40.317,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'RJOE', 'Payload': 'Counter:213', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177693,2021-07-14 23:14:20.302,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'GF40', 'Payload': 'Counter:214', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177694,2021-07-14 23:15:00.306,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'QKE0', 'Payload': 'Counter:215', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177695,2021-07-14 23:15:34.709,"{'DeviceID': 'MAMA0001', 'MessageID': 'DTUT', 'Payload': 'Counter:77', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177696,2021-07-14 23:15:40.449,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'VFY9', 'Payload': 'Counter:216', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177697,2021-07-14 23:16:20.316,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'PNPN', 'Payload': 'Counter:217', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177698,2021-07-14 23:17:00.310,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'A43N', 'Payload': 'Counter:218', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177699,2021-07-14 23:17:34.653,"{'DeviceID': 'MAMA0001', 'MessageID': '4PDD', 'Payload': 'Counter:78', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177700,2021-07-14 23:17:40.304,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'TOQE', 'Payload': 'Counter:219', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177701,2021-07-14 23:18:34.468,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'MMFK', 'Payload': 'Counter:220', 'path': 'MAMAGPS1MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177702,2021-07-14 23:19:00.306,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'JHXC', 'Payload': 'Counter:221', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177703,2021-07-14 23:19:34.564,"{'DeviceID': 'MAMA0001', 'MessageID': '2VM0', 'Payload': 'Counter:79', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177704,2021-07-14 23:19:40.302,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'LU94', 'Payload': 'Counter:222', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177705,2021-07-14 23:20:20.306,"{'DeviceID': 'MAMAGPS1', 'MessageID': '9U2C', 'Payload': 'Counter:223', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177706,2021-07-14 23:21:00.312,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'D2PF', 'Payload': 'Counter:224', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177707,2021-07-14 23:21:34.545,"{'DeviceID': 'MAMA0001', 'MessageID': 'VI2I', 'Payload': 'Counter:80', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177708,2021-07-14 23:21:40.308,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UGK9', 'Payload': 'Counter:225', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177709,2021-07-14 23:22:20.314,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'U8E1', 'Payload': 'Counter:226', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177710,2021-07-14 23:23:00.305,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'F7RT', 'Payload': 'Counter:227', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177711,2021-07-14 23:23:34.671,"{'DeviceID': 'MAMA0001', 'MessageID': 'F0SO', 'Payload': 'Counter:81', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177712,2021-07-14 23:23:40.313,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'X55V', 'Payload': 'Counter:228', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177713,2021-07-14 23:24:20.306,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'IGBT', 'Payload': 'Counter:229', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177714,2021-07-14 23:25:00.309,"{'DeviceID': 'MAMAGPS1', 'MessageID': '7FWU', 'Payload': 'Counter:230', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177715,2021-07-14 23:25:34.507,"{'DeviceID': 'MAMA0001', 'MessageID': 'KL0W', 'Payload': 'Counter:82', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177716,2021-07-14 23:25:40.304,"{'DeviceID': 'MAMAGPS1', 'MessageID': '6928', 'Payload': 'Counter:231', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177717,2021-07-14 23:26:20.312,"{'DeviceID': 'MAMAGPS1', 'MessageID': '4MSO', 'Payload': 'Counter:232', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177718,2021-07-14 23:27:00.304,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'OLBM', 'Payload': 'Counter:233', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177719,2021-07-14 23:27:34.600,"{'DeviceID': 'MAMA0001', 'MessageID': 'YYYW', 'Payload': 'Counter:83', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177720,2021-07-14 23:27:40.308,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'V8PD', 'Payload': 'Counter:234', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177721,2021-07-14 23:28:20.307,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'SACD', 'Payload': 'Counter:235', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177722,2021-07-14 23:29:00.309,"{'DeviceID': 'MAMAGPS1', 'MessageID': '3H4X', 'Payload': 'Counter:236', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177723,2021-07-14 23:29:34.714,"{'DeviceID': 'MAMA0001', 'MessageID': 'GFS2', 'Payload': 'Counter:84', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177724,2021-07-14 23:29:40.307,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'VQMA', 'Payload': 'Counter:237', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177725,2021-07-14 23:30:20.317,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ODXJ', 'Payload': 'Counter:238', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177726,2021-07-14 23:31:00.315,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'WOVT', 'Payload': 'Counter:239', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3177727,2021-07-14 23:31:34.536,"{'DeviceID': 'MAMA0001', 'MessageID': 'W76P', 'Payload': 'Counter:85', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3177728,2021-07-14 23:31:40.311,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'VUDA', 'Payload': 'Counter:240', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
